,date,year,co2_pg,ch4_tg,n2o_tg,hist_forcing_wm2,co2_forcing_rcp,ch4_forcing_rcp,n2o_forcing_rcp,total_forcing_rcp,rcp_co2_ppm,rcp_ch4_ppb,rcp_n2o_ppb,co2_pg_atm,ch4_tg_atm,n2o_tg_atm,ch4_co2_decay_marginal,co2_ppm,ch4_ppb,n2o_ppb,co2_forcing,ch4_forcing,n2o_forcing,total_forcing_ghg,rcp_nonghg_forcing,historic_nonghg_forcings,total_forcing,t_os,t_eq,t_s
0,0.0,1765.0,0.01101,0.0,0.0,,,,,2.5570350750396203e-05,290.7900245655157,722.997431216715,262.19296721540996,0.01101,0.0,0.0,0.0,290.7914144011591,722.997431216715,262.19296721540996,2.5570350750396203e-05,0.0,0.0,2.5570350750396203e-05,0.0,,2.5570350750396203e-05,1.9751632831622602e-06,8.523450250132067e-06,3.874166503583504e-06
1,1.0,1766.0,0.03060154632,1.9632618999999998,0.005191085,,,,,0.0004999316280686839,290.7900245655157,722.997431216715,262.19296721540996,0.04051305641602221,1.9632618999999998,0.005191085,0.00028024360721344164,290.79513868811614,723.6774194059641,262.19362250650545,9.40895938960548e-05,0.00040355048562748215,2.291548545146904e-06,0.0004999316280686839,0.0,,0.0004999316280686839,3.150028259679043e-06,0.00016664387602289462,5.056324411101156e-05
2,2.0,1767.0,0.050193096310000004,2.4364481,0.010116813,,,,,0.0010738970476454343,290.7900245655157,722.997431216715,262.19296721540996,0.08673652689948833,4.212880928524372,0.015262561302539897,0.0006013629399981651,290.80097365876463,724.4565891997173,262.1948938686078,0.00020143932443085317,0.000865720238266419,6.737484948162176e-06,0.0010738970476454343,0.0,,0.0010738970476454343,4.054997609007112e-05,0.0003579656825484781,0.00013260053096300915
3,3.0,1768.0,0.06978464263,2.911105,0.015042803,,,,,0.0017398674793543617,290.7900245655157,722.997431216715,262.19296721540996,0.14873803723643508,6.723077301858929,0.030172067674910118,0.0009596780921830954,290.80880035349776,725.3260116066633,262.1967759542919,0.00034542870939616415,0.0013811196764575565,1.3319093500641087e-05,0.0017398674793543617,0.0,,0.0017398674793543617,0.00010720587944409107,0.0005799558264514539,0.0002443033640762263
4,4.0,1769.0,0.08937618894999999,3.3872782,0.019969063000000002,,,,,0.0024916061016484045,290.7900245655157,722.997431216715,262.19296721540996,0.22594025497626385,9.470570107070198,0.049877620849137064,0.0013518658560903885,290.81854589336746,726.277623135207,262.19926346384455,0.0005247140839370911,0.0019448741997271498,2.2017817984163466e-05,0.0024916061016484045,0.0,,0.0024916061016484045,0.00019947185865292258,0.0008305353672161349,0.0003824802761362542
5,5.0,1770.0,0.10896773894,3.8650146,0.024895601,,,,,0.0033237256573568985,290.7900245655157,722.997431216715,262.19296721540996,0.31793036663560714,12.43434080300994,0.07433761222100209,0.001774925963752868,290.8301581673026,727.304143880545,262.20235114484785,0.0007383332844197614,0.0025525771125066545,3.2815260430482664e-05,0.0033237256573568985,0.0,,0.0033237256573568985,0.00031519726276288786,0.0011079085524522995,0.0005450835367728173
6,6.0,1771.0,0.13222928526,4.3443625,0.029822427000000002,,,,,0.004239966307435424,290.7900245655157,722.997431216715,262.19296721540996,0.4280434711026874,15.595419327174692,0.1035108065778899,0.002226150554978763,290.8440581779652,728.3990034414222,262.20603379201856,0.0009940264369416533,0.0032002466897221027,4.5693180771668174e-05,0.004239966307435424,0.0,,0.004239966307435424,0.0004529360360125655,0.0014133221024784746,0.0007314479952876792
7,7.0,1772.0,0.15182083157999998,4.8253718,0.034749548,,,,,0.005226435673775623,290.7900245655157,722.997431216715,262.19296721540996,0.551855454550612,18.936690757188853,0.1373563358377473,0.002703096579463006,290.8596874520504,729.5562739561126,262.21030624641776,0.001281515101073741,0.003884287078420483,6.063349428139908e-05,0.005226435673775623,0.0,,0.005226435673775623,0.0006122514501036882,0.0017421452245918742,0.0009399206447052622
8,8.0,1773.0,0.17141238157,5.308093799999999,0.039676975,,,,,0.006279759095581544,290.7900245655157,722.997431216715,262.19296721540996,0.6893206746056127,22.44272017088018,0.1758336998427233,0.0032035607966361132,290.8770402279416,730.7706094415972,262.2151633955512,0.0016006881792994246,0.004601452644153256,7.761827212886374e-05,0.006279759095581544,0.0,,0.006279759095581544,0.0007918872253734838,0.0020932530318605144,0.0011692833092547227
9,9.0,1774.0,0.19100392789,5.7925816,0.044604715,,,,,0.007396624416935114,290.7900245655157,722.997431216715,262.19296721540996,0.8402836692560248,26.099594573122772,0.21890275914587765,0.0037255572116895305,290.89609688105713,732.0371910439256,262.2206001724584,0.0019511790758416202,0.005348815602703394,9.662973839009992e-05,0.007396624416935114,0.0,,0.007396624416935114,0.0009908991844502194,0.002465541472311705,0.00141854544793005
10,10.0,1775.0,0.21059547420999997,6.278889599999999,0.04953278,,,,,0.008573911497338348,290.7900245655157,722.997431216715,262.19296721540996,1.0045476286929285,29.894779365329754,0.26652373686088743,0.004267296587475145,290.91683256731994,733.3516773255158,262.2266115559463,0.0023325247487816893,0.006123736477496657,0.00011765027106000136,0.008573911497338348,0.0,,0.008573911497338348,0.001208495707575903,0.0028579704991127824,0.0016868433971215981
11,11.0,1776.0,0.23018702053,6.7670743,0.05446118,,,,,0.009808733365370725,290.7900245655157,722.997431216715,262.19296721540996,1.1819035978483612,33.81698927367965,0.31865721349559906,0.004827168020300423,290.9392209095093,734.7101595603281,262.23319256993744,0.0027442335556470262,0.006923837409763209,0.00014066239996049057,0.009808733365370725,0.0,,0.009808733365370725,0.001443971948804878,0.0032695777884569083,0.001973397642303967
12,12.0,1777.0,0.24977857051999997,7.2571937,0.059389923,,,,,0.011098440496942266,290.7900245655157,722.997431216715,262.19296721540996,1.372142803567388,37.856070960146035,0.37526412183070157,0.0054037221833721436,290.9632355533679,736.1091210754522,262.2403382828228,0.003185813904000338,0.007746977788278424,0.00016564880466350405,0.011098440496942266,0.0,,0.011098440496942266,0.0016966816003808288,0.003699480165647422,0.002277493184308141
13,13.0,1778.0,0.26937011684,7.7493076,0.064319022,,,,,0.012440610508079208,290.7900245655157,722.997431216715,262.19296721540996,1.575061709504503,42.00289710456461,0.4363057488431278,0.005995656207660427,290.9888508057016,737.5454005657606,262.248043807705,0.003656786010763344,0.008591232181794306,0.00019259231552155919,0.012440610508079208,0.0,,0.012440610508079208,0.001966024018626375,0.004146870169359736,0.0025984694023390496
14,14.0,1779.0,0.28896166315999994,8.2434776,0.069248487,,,,,0.013833032702482113,290.7900245655157,722.997431216715,262.19296721540996,1.7904639801642015,46.24927056612432,0.5017437296126567,0.006601800001538833,291.0160418823079,739.0161588996342,262.2563043016293,0.004156686481625741,0.009454870309700844,0.00022147591115552755,0.013833032702482113,0.0,,0.013833032702482113,0.0022514377935389154,0.004611010900827371,0.0029357139946525673
15,15.0,1780.0,0.30855321315,8.7397674,0.07417833,,,,,0.015273691415015557,290.7900245655157,722.997431216715,262.19296721540996,2.018161100225634,50.58783796509844,0.571540046281734,0.007221103915105914,291.04478498615566,740.5188491874474,262.26511496545186,0.004685069766026467,0.010336338930821561,0.00025228271816752967,0.015273691415015557,0.0,,0.015273691415015557,0.002552397092377502,0.005091230471671852,0.0032886587723728634
16,16.0,1781.0,0.33181475946999994,9.2382426,0.07910856200000001,,,,,0.016769264777827,290.7900245655157,722.997431216715,262.19296721540996,2.261642418547331,55.01201128836116,0.6456570240243759,0.00785262754985308,291.075520591488,742.0511896291426,262.27447104333095,0.005250023391952686,0.011234245376345604,0.0002849960095287096,0.016769264777827,0.0,,0.016769264777827,0.0028684092274401268,0.005589754925942333,0.003657599480005767
17,17.0,1782.0,0.35140630579,9.738970599999998,0.084039195,,,,,0.01830849597858853,290.7900245655157,722.997431216715,262.19296721540996,2.5166054031298994,59.515896855125774,0.7240573290502792,0.00849552961895892,291.10770557275265,743.6111389110645,262.2843678224753,0.005841554175399934,0.012147342599321757,0.00031959920386684046,0.01830849597858853,0.0,,0.01830849597858853,0.003199670513972458,0.0061028319928628436,0.00404158734285067
18,18.0,1783.0,0.37099785578,10.242021000000001,0.08897024099999999,,,,,0.01989038276314733,290.7900245655157,722.997431216715,262.19296721540996,2.783109501865599,64.09423144248649,0.8067039656263634,0.009149058829601705,291.14134743429116,745.1968740826358,262.29480063276793,0.006459791194427294,0.01307451570440893,0.00035607586431110724,0.01989038276314733,0.0,,0.01989038276314733,0.0035454001432136373,0.0066301275877157775,0.004439971102119258
19,19.0,1784.0,0.3905894021,10.747466000000001,0.093901714,,,,,0.021513765976241245,290.7900245655157,722.997431216715,262.19296721540996,3.061094902593353,68.74232488941868,0.8935602751243242,0.009812545690031997,291.1764386257789,746.8067706768904,262.30576484664584,0.007104586456329989,0.014014769821682302,0.0003944096982289535,0.021513765976241245,0.0,,0.021513765976241245,0.003905046958673853,0.0071712553254137485,0.004852247385028423
20,20.0,1785.0,0.41018096309999996,11.25538,0.098833627,,,,,0.023177484728743494,290.7900245655157,722.997431216715,262.19296721540996,3.350454142699287,73.45600776273069,0.9845899320765062,0.01048539503920808,291.21296558178716,748.4393845842443,262.3172558786022,0.007775681134525488,0.014967219038578474,0.00043458455563953114,0.023177484728743494,0.0,,0.023177484728743494,0.004278166348974375,0.007725828242914498,0.005277988298217011
21,21.0,1786.0,0.42977248739999996,11.765839,0.10376599,,,,,0.024880437203357777,290.7900245655157,722.997431216715,262.19296721540996,3.6510626749192627,78.23158340325864,1.0797569382662207,0.011167079201683895,291.2509125802244,750.0934354433908,262.32926918444053,0.008472776523743248,0.015931076252857362,0.0004765844267571661,0.024880437203357777,0.0,,0.024880437203357777,0.004664372062461753,0.008293479067785926,0.005716813094005763
22,22.0,1787.0,0.4493640484,12.278921,0.10869883,,,,,0.026621602096493193,290.7900245655157,722.997431216715,262.19296721540996,3.9627920245361676,83.06578493546938,1.1790256368696779,0.011857131850993435,291.2902634032213,751.7677917513054,262.34180026305944,0.009195564584168073,0.016905644063948917,0.0005203934483762013,0.026621602096493193,0.0,,0.026621602096493193,0.005063316439664092,0.008873867365497732,0.006168376208155847
23,23.0,1788.0,0.4689556094,12.794707,0.11363214,,,,,0.028400042932274217,290.7900245655157,722.997431216715,262.19296721540996,4.285515119643301,87.95573736814043,1.282360675474408,0.01255514259975492,291.33100200999087,753.4614577365752,262.35484465178484,0.00994374031859901,0.017890306725977356,0.000565995887697851,0.028400042932274217,0.0,,0.028400042932274217,0.00547468161493939,0.009466680977424738,0.00663236143006014
24,24.0,1789.0,0.4885471337,13.313282000000001,0.11856595,,,,,0.030214906121759234,290.7900245655157,722.997431216715,262.19296721540996,4.619108499278617,92.89892430163715,1.3897270404206632,0.013260752247338596,291.3731128155698,755.1735618282546,262.36839793070453,0.010717006902812956,0.018884523061323356,0.0006133761576229219,0.030214906121759234,0.0,,0.030214906121759234,0.005898175006114142,0.010071635373919745,0.007108478512777766
25,25.0,1790.0,0.5081386947,13.834732,0.12350027,,,,,0.0320654160738875,290.7900245655157,722.997431216715,262.19296721540996,4.963453234132516,97.8931548034114,1.5010900338429007,0.013973648051547204,291.4165808070432,756.9033451829838,262.38245571977046,0.011515077827398213,0.019887819439732137,0.0006625188067571463,0.0320654160738875,0.0,,0.0320654160738875,0.006333526598145662,0.010688472024629166,0.007596460771825879
26,26.0,1791.0,0.531400219,14.359145000000002,0.12843512,,,,,0.03395937300846614,290.7900245655157,722.997431216715,262.19296721540996,5.322104981416901,102.93653443571327,1.6164152809117678,0.014693559592999245,291.46185482901853,758.6501516502537,262.3970136797125,0.012346180861055123,0.0208997836246703,0.0007134085227407161,0.03395937300846614,0.0,,0.03395937300846614,0.006780486988812562,0.011319791002822046,0.008096885152875313
27,27.0,1792.0,0.5509917799999999,14.886613,0.13337052,,,,,0.035886569153923215,290.7900245655157,722.997431216715,262.19296721540996,5.690824530761886,108.02744104038042,1.7356687270128457,0.01542025531855614,291.50839974928226,760.4134193853145,262.4120675116826,0.013200479419117707,0.021920059603671768,0.0007660301311337463,0.035886569153923215,0.0,,0.035886569153923215,0.007239482652137731,0.011962189717974405,0.008609067701230367
28,28.0,1793.0,0.570583341,15.417231,0.13830648,,,,,0.03784695115936743,290.7900245655157,722.997431216715,262.19296721540996,6.069731678631711,113.1645018280097,1.8588166249500322,0.016153539270941642,291.55623069021357,762.1926729138644,262.42761295563946,0.014078239863491805,0.022948342705979258,0.0008203685898963724,0.03784695115936743,0.0,,0.03784695115936743,0.007709952265605813,0.012615650386455811,0.009132604720652313
29,29.0,1794.0,0.5901748653,15.951096,0.14324301,,,,,0.039840229295728356,290.7900245655157,722.997431216715,262.19296721540996,6.458824136512553,118.34657164738192,1.9858255322606766,0.01689324798683575,291.6053473629244,763.9875156055283,262.44364579000927,0.014979445325283308,0.023984374982117498,0.0008764089883275494,0.039840229295728356,0.0,,0.039840229295728356,0.008191552276138842,0.013280076431909453,0.00966722428131232
30,30.0,1795.0,0.6097664263,16.488308,0.14818014,,,,,0.04186604002008925,290.7900245655157,722.997431216715,262.19296721540996,6.8580493515404335,123.57271432282477,2.116662328554178,0.017639247832897144,291.6557431334599,765.797623209935,262.46016183387474,0.01590396224379277,0.025027941221458436,0.0009341365548380476,0.04186604002008925,0.0,,0.04186604002008925,0.0086840342591828,0.013955346673363083,0.010212714859295082
31,31.0,1796.0,0.6293579873,17.028971,0.15311788,,,,,0.043924013590474494,290.7900245655157,722.997431216715,262.19296721540996,7.267335142582137,128.84218676755998,2.2512941926991386,0.01839143273804121,291.70740889011137,767.6227383542739,262.47715694409527,0.01685161139800813,0.026078865545464236,0.0009935366470021285,0.043924013590474494,0.0,,0.043924013590474494,0.009187197186500521,0.014641337863491498,0.010768897982827905
32,32.0,1797.0,0.6526195116,17.573192000000002,0.15805626,,,,,0.046022296387686415,290.7900245655157,722.997431216715,262.19296721540996,7.69027284872562,134.15442360886587,2.3896886202097676,0.01914972199877595,291.7607979817501,769.4626652181232,262.4946270175016,0.017830693506340943,0.02713700812200279,0.0010545947593426758,0.046022296387686415,0.0,,0.046022296387686415,0.00970086813280378,0.015340765462562139,0.011336438358433704
33,33.0,1798.0,0.6722110726,18.121081,0.16299529,,,,,0.04815100896506018,290.7900245655157,722.997431216715,262.19296721540996,8.122653428843796,139.50902327634856,2.5318134004804334,0.019914058293388104,291.8153790845447,771.3172647150346,262.5125679880223,0.01883145026193872,0.028202262189721383,0.0011172965134000734,0.04815100896506018,0.0,,0.04815100896506018,0.010225550140282291,0.016050336321686728,0.011914738132889579
34,34.0,1799.0,0.6918025969,18.672751,0.167935,,,,,0.050310388315514244,290.7900245655157,722.997431216715,262.19296721540996,8.564623743927163,144.90573541408983,2.6776366342190423,0.02068440588510432,291.8711707373361,773.1864501326507,262.53097582888404,0.019854209287084305,0.029274551362896653,0.0011816276655332869,0.050310388315514244,0.0,,0.050310388315514244,0.010760757540521134,0.016770129438504748,0.012503475390936384
35,35.0,1800.0,0.7150641579,19.228319,0.17287539999999998,,,,,0.05250890264412843,290.7900245655157,722.997431216715,262.19296721540996,9.019876702163607,150.34445049068697,2.8271267107281575,0.02146074913898793,291.928639110463,775.0701835340768,262.5498465497441,0.020907501158837338,0.030353827388289477,0.0012475740970016185,0.05250890264412843,0.0,,0.05250890264412843,0.01130621928051919,0.01750296754804281,0.01310327627810104
36,36.0,1801.0,0.7346557189,19.787906,0.17781651,,,,,0.05473687925791439,290.7900245655157,722.997431216715,262.19296721540996,9.484253764653298,155.82519039802835,2.9802523153845426,0.022243091179971856,291.9872592551889,776.9684725017067,262.56917619763425,0.0219816893294799,0.03144006811106348,0.0013151218173710131,0.05473687925791439,0.0,,0.05473687925791439,0.011862411887524595,0.018245626419304797,0.013713544101740853
37,37.0,1802.0,0.7615872432,20.351635,0.18275836,,,,,0.05701167196559919,290.7900245655157,722.997431216715,262.19296721540996,9.96527009004754,161.34809794471374,3.1369824370533728,0.023031452393108776,292.0479798395756,778.8813664982035,262.58896085789695,0.02309413976361,0.03253327523410437,0.0013842569678848204,0.05701167196559919,0.0,,0.05701167196559919,0.012428851944921375,0.01900389065519973,0.014335613170902099
38,38.0,1803.0,0.7775088041999999,20.919635999999997,0.18770098,,,,,0.05930578325661677,290.7900245655157,722.997431216715,262.19296721540996,10.45103784410408,166.9134323493079,3.2972863654376994,0.023825869780260488,292.10930021550735,780.8089553055581,262.60919665385046,0.024217344159552477,0.033633473276672966,0.0014549658203913268,0.05930578325661677,0.0,,0.05930578325661677,0.013006592875792722,0.019768594418872257,0.014967573323285788
39,39.0,1804.0,0.7971003652,21.49204,0.19264437,,,,,0.06162978855426156,290.7900245655157,722.997431216715,262.19296721540996,10.946121465725447,172.52155916246758,3.461133658451064,0.024626395521543547,292.17179657007597,782.7513655345549,262.6298797426703,0.0253618463522703,0.034740707438942864,0.0015272347630483935,0.06162978855426156,0.0,,0.06162978855426156,0.013594121863624084,0.02054326285142052,0.015609372750085051
40,40.0,1805.0,0.8166918895,22.068984,0.19758858,,,,,0.06398357319751341,290.7900245655157,722.997431216715,262.19296721540996,11.450455007327974,178.1729461481052,3.628494189875058,0.02543309638739044,292.23546057845823,784.7087591981867,262.6510063214055,0.026527480221549486,0.03585504265452316,0.0016010503214407585,0.06398357319751341,0.0,,0.06398357319751341,0.014191376907841632,0.02132785773250447,0.016260956346993854
