,date,year,co2_pg,ch4_tg,n2o_tg,hist_forcing_wm2,co2_forcing_rcp,ch4_forcing_rcp,n2o_forcing_rcp,total_forcing_rcp,rcp_co2_ppm,rcp_ch4_ppb,rcp_n2o_ppb,co2_pg_atm,ch4_tg_atm,n2o_tg_atm,ch4_co2_decay_marginal,co2_ppm,ch4_ppb,n2o_ppb,co2_forcing,ch4_forcing,n2o_forcing,total_forcing_ghg,rcp_nonghg_forcing,historic_nonghg_forcings,total_forcing,t_os,t_eq,t_s
0,0.0,1765.0,0.01101,0.0,0.0,,,,,2.5921206798799823e-05,286.8540317945964,695.5279713873,267.30342480263414,0.01101,0.0,0.0,0.0,286.8554216302398,695.5279713873,267.30342480263414,2.5921206798799823e-05,0.0,0.0,2.5921206798799823e-05,0.0,,2.5921206798799823e-05,2.002264905320161e-06,8.640402266266608e-06,3.927324739994631e-06
1,1.0,1766.0,0.03060154632,1.9632618999999998,0.005191085,,,,,0.0005087399266476217,286.8540317945964,695.5279713873,267.30342480263414,0.04051305641602221,1.9632618999999998,0.005191085,0.00028024360721344164,286.8591459171968,696.2079595765491,267.3040800937296,9.538060820602531e-05,0.0004110868108931333,2.2725075484630874e-06,0.0005087399266476217,0.0,,0.0005087399266476217,3.1932504461222074e-06,0.00016957997554920725,5.1445400726016876e-05
2,2.0,1767.0,0.050193096310000004,2.4364481,0.010116813,,,,,0.001092762544457828,286.8540317945964,695.5279713873,267.30342480263414,0.08673652689948833,4.212880928524372,0.015262561302539897,0.0006013629399981651,286.8649808878453,696.9871293703023,267.30535145583195,0.0002042032688264496,0.0008818777738144935,6.681501816884761e-06,0.001092762544457828,0.0,,0.001092762544457828,4.1256891470380886e-05,0.00036425418148594265,0.0001349261055748938
3,3.0,1768.0,0.06978464263,2.911105,0.015042803,,,,,0.0017702556826213298,286.8540317945964,695.5279713873,267.30342480263414,0.14873803723643508,6.723077301858929,0.030172067674910118,0.0009596780921830954,286.87280758257845,697.8565517772483,267.3072335415161,0.00035016826421796596,0.0014068789954908604,1.3208422912503458e-05,0.0017702556826213298,0.0,,0.0017702556826213298,0.00010908545074335867,0.0005900852275404433,0.0002485753860145132
4,4.0,1769.0,0.08937618894999999,3.3872782,0.019969063000000002,,,,,0.002534869571463055,286.8540317945964,695.5279713873,267.30342480263414,0.22594025497626385,9.470570107070198,0.049877620849137064,0.0013518658560903885,286.88255312244814,698.808163305792,267.3097210510687,0.0005319134534695131,0.0019811212487444935,2.183486924904887e-05,0.002534869571463055,0.0,,0.002534869571463055,0.0002029596670360308,0.0008449565238210184,0.0003891387555036772
5,5.0,1770.0,0.10896773894,3.8650146,0.024895601,,,,,0.003381118100501551,286.8540317945964,695.5279713873,267.30342480263414,0.31793036663560714,12.43434080300994,0.07433761222100209,0.001774925963752868,286.8941653963833,699.83468405113,267.312808732072,0.0007484634233675763,0.0026001120808211123,3.254259631286227e-05,0.003381118100501551,0.0,,0.003381118100501551,0.000320685037448723,0.0011270393668338502,0.0005545277929704099
6,6.0,1771.0,0.13222928526,4.3443625,0.029822427000000002,,,,,0.004312770062944159,286.8540317945964,695.5279713873,267.30342480263414,0.4280434711026874,15.595419327174692,0.1035108065778899,0.002226150554978763,286.9080654070459,700.9295436120073,267.31649137924273,0.001007664427013648,0.0032597921196198714,4.531351631063995e-05,0.004312770062944159,0.0,,0.004312770062944159,0.0004607857280022262,0.0014375900209813864,0.0007440589729661827
7,7.0,1772.0,0.15182083157999998,4.8253718,0.034749548,,,,,0.005315721908474201,286.8540317945964,695.5279713873,267.30342480263414,0.551855454550612,18.936690757188853,0.1373563358377473,0.002703096579463006,286.9236946811311,702.0868141266976,267.32076383364193,0.0012990969415327311,0.003956495271312959,6.012969562851022e-05,0.005315721908474201,0.0,,0.005315721908474201,0.0006228114025514956,0.0017719073028247337,0.0009560492136307347
8,8.0,1773.0,0.17141238157,5.308093799999999,0.039676975,,,,,0.006386534044240744,286.8540317945964,695.5279713873,267.30342480263414,0.6893206746056127,22.44272017088018,0.1758336998427233,0.0032035607966361132,286.9410474570223,703.3011496121823,267.3256209827754,0.0016226482742051432,0.004686912414657209,7.697335537839189e-05,0.006386534044240744,0.0,,0.006386534044240744,0.0008054822691172026,0.0021288446814135813,0.0011892573686831526
9,9.0,1774.0,0.19100392789,5.7925816,0.044604715,,,,,0.007521832023236693,286.8540317945964,695.5279713873,267.30342480263414,0.8402836692560248,26.099594573122772,0.21890275914587765,0.0037255572116895305,286.9601041101378,704.5677312145107,267.33105775968255,0.001977946722124289,0.005448058432681567,9.58268684308361e-05,0.007521832023236693,0.0,,0.007521832023236693,0.001007835772564263,0.002507277341078898,0.0014426738274335073
