,date,year,co2_pg,ch4_tg,n2o_tg,hist_forcing_wm2,co2_forcing_rcp,ch4_forcing_rcp,n2o_forcing_rcp,total_forcing_rcp,rcp_co2_ppm,rcp_ch4_ppb,rcp_n2o_ppb,co2_pg_atm,ch4_tg_atm,n2o_tg_atm,ch4_co2_decay_marginal,co2_ppm,ch4_ppb,n2o_ppb,co2_forcing,ch4_forcing,n2o_forcing,total_forcing_ghg,rcp_nonghg_forcing,historic_nonghg_forcings,total_forcing,t_os,t_eq,t_s
0,0.0,1765.0,0.01101,0.0,0.0,,,,,2.8273738276866435e-05,262.98613120761235,724.7233573897539,265.0927635200814,0.01101,0.0,0.0,0.0,262.98752104325575,724.7233573897539,265.0927635200814,2.8273738276866435e-05,0.0,0.0,2.8273738276866435e-05,0.0,,2.8273738276866435e-05,2.1839845009298777e-06,2.2618990621493146e-05,8.110136275893226e-06
1,1.0,1766.0,0.03060154632,1.9632618999999998,0.005191085,,,,,0.0005090043566137799,262.98613120761235,724.7233573897539,265.0927635200814,0.04051305641602221,1.9632618999999998,0.005191085,0.00028024360721344164,262.9912453302128,725.403345579003,265.0934188111769,0.00010403700666165859,0.0004026887816604326,2.2785682916887093e-06,0.0005090043566137799,0.0,,0.0005090043566137799,3.7782858755880624e-06,0.0004072034852910239,0.00012077159370606447
2,2.0,1767.0,0.050193096310000004,2.4364481,0.010116813,,,,,0.0010933073449189892,262.98613120761235,724.7233573897539,265.0927635200814,0.08673652689948833,4.212880928524372,0.015262561302539897,0.0006013629399981651,262.9970803008613,726.1825153727563,265.0946901732792,0.00022273581212700188,0.0008638722115788573,6.6993212131299934e-06,0.0010933073449189892,0.0,,0.0010933073449189892,4.214151353686264e-05,0.0008746458759351913,0.000283567778632378
3,3.0,1768.0,0.06978464263,2.911105,0.015042803,,,,,0.0017733635131835623,262.98613120761235,724.7233573897539,265.0927635200814,0.14873803723643508,6.723077301858929,0.030172067674910118,0.0009596780921830954,263.0049069955944,727.0519377797023,265.09657225896336,0.0003819474418797915,0.0013781724220629885,1.3243649240782251e-05,0.0017733635131835623,0.0,,0.0017733635131835623,0.0001153714782779836,0.00141869081054685,0.0004933340846359549
4,4.0,1769.0,0.08937618894999999,3.3872782,0.019969063000000002,,,,,0.0025428043678637695,262.98613120761235,724.7233573897539,265.0927635200814,0.22594025497626385,9.470570107070198,0.049877620849137064,0.0013518658560903885,263.0146525354641,728.003549308246,265.099059768516,0.0005801858433386704,0.001940725423005457,2.189310151964219e-05,0.0025428043678637695,0.0,,0.0025428043678637695,0.000222575009616323,0.0020342434942910155,0.0007479588701719839
5,5.0,1770.0,0.10896773894,3.8650146,0.024895601,,,,,0.003396150237448253,262.98613120761235,724.7233573897539,265.0927635200814,0.31793036663560714,12.43434080300994,0.07433761222100209,0.001774925963752868,263.02626480939927,729.0300700535839,265.1021474495193,0.0008163867300562067,0.002547134122765109,3.262938462693765e-05,0.003396150237448253,0.0,,0.003396150237448253,0.00036326904049776226,0.0027169201899586025,0.001045827873841406
6,6.0,1771.0,0.13222928526,4.3443625,0.029822427000000002,,,,,0.004337967740851798,262.98613120761235,724.7233573897539,265.0927635200814,0.4280434711026874,15.595419327174692,0.1035108065778899,0.002226150554978763,263.0401648200619,730.1249296144612,265.10583009669,0.0010991078955737443,0.003193425483057492,4.5434362220561073e-05,0.004337967740851798,0.0,,0.004337967740851798,0.0005371155905597602,0.0034703741926814385,0.0013877605851750471
7,7.0,1772.0,0.15182083157999998,4.8253718,0.034749548,,,,,0.00535328536270686,262.98613120761235,724.7233573897539,265.0927635200814,0.551855454550612,18.936690757188853,0.1373563358377473,0.002703096579463006,263.0557940941471,731.2822001291515,265.1101025510892,0.0014169838076146589,0.00387601150259885,6.0290052493350846e-05,0.00535328536270686,0.0,,0.00535328536270686,0.0007445337552938213,0.004282628290165488,0.0017705811704066049
8,8.0,1773.0,0.17141238157,5.308093799999999,0.039676975,,,,,0.006438723295541541,262.98613120761235,724.7233573897539,265.0927635200814,0.6893206746056127,22.44272017088018,0.1758336998427233,0.0032035607966361132,263.0731468700383,732.4965356146362,265.11495970022264,0.0017698910279677312,0.004591653638851006,7.717862872280323e-05,0.006438723295541541,0.0,,0.006438723295541541,0.0009849086781498972,0.005150978636433233,0.0021930689660520646
9,9.0,1774.0,0.19100392789,5.7925816,0.044604715,,,,,0.007590936480953902,262.98613120761235,724.7233573897539,265.0927635200814,0.8402836692560248,26.099594573122772,0.21890275914587765,0.0037255572116895305,263.0922035231538,733.7631172169646,265.1203964771298,0.0021574235560459063,0.005337430508611899,9.608241629609659e-05,0.007590936480953902,0.0,,0.007590936480953902,0.0012577353291954732,0.006072749184763122,0.0026540893473100914
10,10.0,1775.0,0.21059547420999997,6.278889599999999,0.04953278,,,,,0.00880676100229959,262.98613120761235,724.7233573897539,265.0927635200814,1.0045476286929285,29.894779365329754,0.26652373686088743,0.004267296587475145,263.1129392094166,735.0776034985547,265.12640786061775,0.002579068699943406,0.006110708408641108,0.00011698389371507634,0.00880676100229959,0.0,,0.00880676100229959,0.0015625366412302286,0.007045408801839672,0.0031525695678069673
11,11.0,1776.0,0.23018702053,6.7670743,0.05446118,,,,,0.010083262471421777,262.98613120761235,724.7233573897539,265.0927635200814,1.1819035978483612,33.81698927367965,0.31865721349559906,0.004827168020300423,263.13532755160594,736.436085733367,265.1329888746089,0.0030342820976899873,0.006909114683220335,0.00013986569051145536,0.010083262471421777,0.0,,0.010083262471421777,0.0018988344268657583,0.008066609977137422,0.003687489336444541
12,12.0,1777.0,0.24977857051999997,7.2571937,0.059389923,,,,,0.011417743391122372,262.98613120761235,724.7233573897539,265.0927635200814,1.372142803567388,37.856070960146035,0.37526412183070157,0.0054037221833721436,263.15934219546455,737.8350472484912,265.14013458749423,0.0035225193994066813,0.007730513406532167,0.00016471058518352288,0.011417743391122372,0.0,,0.011417743391122372,0.002266141624871265,0.009134194712897897,0.004257877020398988
13,13.0,1778.0,0.26937011684,7.7493076,0.064319022,,,,,0.012807734141329036,262.98613120761235,724.7233573897539,265.0927635200814,1.575061709504503,42.00289710456461,0.4363057488431278,0.005995656207660427,263.18495744779824,739.2713267387995,265.14784011237646,0.004043249272178347,0.008572983362934675,0.0001915015062160136,0.012807734141329036,0.0,,0.012807734141329036,0.0026639628809781908,0.010246187313063228,0.004862807966282852
14,14.0,1779.0,0.28896166315999994,8.2434776,0.069248487,,,,,0.01425097805653291,262.98613120761235,724.7233573897539,265.0927635200814,1.7904639801642015,46.24927056612432,0.5017437296126567,0.006601800001538833,263.21214852440454,740.7420850726731,265.15610060630075,0.004595958465760294,0.009434798061190852,0.00022022152958176333,0.01425097805653291,0.0,,0.01425097805653291,0.0030917980729118816,0.011400782445226328,0.005501403540883071
15,15.0,1780.0,0.30855321315,8.7397674,0.07417833,,,,,0.015745414964600038,262.98613120761235,724.7233573897539,265.0927635200814,2.018161100225634,50.58783796509844,0.571540046281734,0.007221103915105914,263.2408916282523,742.2447753604863,265.1649112701233,0.0051801534233729355,0.010314407662774715,0.00025085387845238895,0.015745414964600038,0.0,,0.015745414964600038,0.0035491465519922306,0.01259633197168003,0.006172830323701693
16,16.0,1781.0,0.33181475946999994,9.2382426,0.07910856200000001,,,,,0.017298579278270942,262.98613120761235,724.7233573897539,265.0927635200814,2.261642418547331,55.01201128836116,0.6456570240243759,0.00785262754985308,263.27162723358464,743.7771158021816,265.1742673480024,0.005804774805862701,0.011210422550811235,0.0002833819215970046,0.017298579278270942,0.0,,0.017298579278270942,0.004035511204958726,0.013838863422616754,0.006878483348079554
17,17.0,1782.0,0.35140630579,9.738970599999998,0.084039195,,,,,0.018898160420694688,262.98613120761235,724.7233573897539,265.0927635200814,2.5166054031298994,59.515896855125774,0.7240573290502792,0.00849552961895892,263.3038122148493,745.3370650841034,265.18416412714674,0.00645877283570111,0.012121598412326311,0.00031778917266726933,0.018898160420694688,0.0,,0.018898160420694688,0.004551129208519466,0.015118528336555751,0.007615674955649989
18,18.0,1783.0,0.37099785578,10.242021000000001,0.08897024099999999,,,,,0.0205431712777461,262.98613120761235,724.7233573897539,265.0927635200814,2.783109501865599,64.09423144248649,0.8067039656263634,0.009149058829601705,263.3374540763878,746.9228002556747,265.19459693743937,0.007142289191126398,0.01304682279756951,0.0003540592890501909,0.0205431712777461,0.0,,0.0205431712777461,0.0050952329842282205,0.01643453702219688,0.008383631155239131
