,date,year,co2_pg,ch4_tg,n2o_tg,hist_forcing_wm2,co2_forcing_rcp,ch4_forcing_rcp,n2o_forcing_rcp,total_forcing_rcp,rcp_co2_ppm,rcp_ch4_ppb,rcp_n2o_ppb,co2_pg_atm,ch4_tg_atm,n2o_tg_atm,ch4_co2_decay_marginal,co2_ppm,ch4_ppb,n2o_ppb,co2_forcing,ch4_forcing,n2o_forcing,total_forcing_ghg,rcp_nonghg_forcing,historic_nonghg_forcings,total_forcing,t_os,t_eq,t_s
0,0.0,1765.0,0.01101,0.0,0.0,,,,,2.7778240758476697e-05,267.67718853763864,684.1451393529873,263.40880305378096,0.01101,0.0,0.0,0.0,267.67857837328205,684.1451393529873,263.40880305378096,2.7778240758476697e-05,0.0,0.0,2.7778240758476697e-05,0.0,,2.7778240758476697e-05,2.14571015284702e-06,9.259413586158899e-06,4.208684148507465e-06
1,1.0,1766.0,0.03060154632,1.9632618999999998,0.005191085,,,,,0.0005196244073637873,267.67718853763864,684.1451393529873,263.40880305378096,0.04051305641602221,1.9632618999999998,0.005191085,0.00028024360721344164,267.6823026602391,684.8251275422364,263.40945834487644,0.00010221376986171818,0.0004151197143529611,2.2909231491080593e-06,0.0005196244073637873,0.0,,0.0005196244073637873,3.422019676128768e-06,0.0001732081357879291,5.265999334855087e-05
2,2.0,1767.0,0.050193096310000004,2.4364481,0.010116813,,,,,0.0011160930946270968,267.67718853763864,684.1451393529873,263.40880305378096,0.08673652689948833,4.212880928524372,0.015262561302539897,0.0006013629399981651,267.6881376308876,685.6042973359896,263.41072970697877,0.0002188324347013805,0.0008905250136924578,6.7356462332585075e-06,0.0011160930946270968,0.0,,0.0011160930946270968,4.2238047084564185e-05,0.0003720310315423656,0.0001378780125773266
3,3.0,1768.0,0.06978464263,2.911105,0.015042803,,,,,0.0018092359981882265,267.67718853763864,684.1451393529873,263.40880305378096,0.14873803723643508,6.723077301858929,0.030172067674910118,0.0009596780921830954,267.6959643256207,686.4737197429356,263.4126117926629,0.00037525402687033565,0.0014206665125897028,1.3315458728188067e-05,0.0018092359981882265,0.0,,0.0018092359981882265,0.00011148091318193392,0.0006030786660627421,0.00025404426151736834
4,4.0,1769.0,0.08937618894999999,3.3872782,0.019969063000000002,,,,,0.002592555074737461,267.67718853763864,684.1451393529873,263.40880305378096,0.22594025497626385,9.470570107070198,0.049877620849137064,0.0013518658560903885,267.7057098654904,687.4253312714793,263.41509930221554,0.0005700185964341924,0.0020005246687133933,2.2011809589874696e-05,0.002592555074737461,0.0,,0.002592555074737461,0.00020743152306828563,0.000864185024912487,0.00039789003860310403
5,5.0,1770.0,0.10896773894,3.8650146,0.024895601,,,,,0.0034604483355695033,267.67718853763864,684.1451393529873,263.40880305378096,0.31793036663560714,12.43434080300994,0.07433761222100209,0.001774925963752868,267.71732213942556,688.4518520168173,263.41818698321885,0.0008020805805072736,0.0026255614490437113,3.2806306018518527e-05,0.0034604483355695033,0.0,,0.0034604483355695033,0.00032789680086410024,0.0011534827785231678,0.0005673167343852299
6,6.0,1771.0,0.13222928526,4.3443625,0.029822427000000002,,,,,0.004417204852599356,267.67718853763864,684.1451393529873,263.40880305378096,0.4280434711026874,15.595419327174692,0.1035108065778899,0.002226150554978763,267.7312221500882,689.5467115776945,263.42186963038955,0.0010798479135394048,0.0032916762259577667,4.5680713102184686e-05,0.004417204852599356,0.0,,0.004417204852599356,0.0004714017550351488,0.0014724016175331185,0.00076169171515956
7,7.0,1772.0,0.15182083157999998,4.8253718,0.034749548,,,,,0.005447936866777916,267.67718853763864,684.1451393529873,263.40880305378096,0.551855454550612,18.936690757188853,0.1373563358377473,0.002703096579463006,267.74685142417337,690.7039820923849,263.42614208478875,0.001392154319743921,0.0039951655957721635,6.061695126183153e-05,0.005447936866777916,0.0,,0.005447936866777916,0.0006375433970576338,0.0018159789555926389,0.0009792897090327853
8,8.0,1773.0,0.17141238157,5.308093799999999,0.039676975,,,,,0.00654916245098856,267.67718853763864,684.1451393529873,263.40880305378096,0.6893206746056127,22.44272017088018,0.1758336998427233,0.0032035607966361132,267.76420420006457,691.9183175778695,263.4309992339222,0.0017388786313166545,0.004732686722869996,7.759709680190851e-05,0.00654916245098856,0.0,,0.00654916245098856,0.0008250146897577052,0.00218305415032952,0.0012188461333235315
9,9.0,1774.0,0.19100392789,5.7925816,0.044604715,,,,,0.007717449508135639,267.67718853763864,684.1451393529873,263.40880305378096,0.8402836692560248,26.099594573122772,0.21890275914587765,0.0037255572116895305,267.7832608531801,693.1848991801979,263.43643601082937,0.002119622079335418,0.0055012240498768395,9.660337892338111e-05,0.007717449508135639,0.0,,0.007717449508135639,0.00103283915563535,0.0025724831693785463,0.0014793359196208769
