,date,year,co2_pg,ch4_tg,n2o_tg,hist_forcing_wm2,co2_forcing_rcp,ch4_forcing_rcp,n2o_forcing_rcp,total_forcing_rcp,rcp_co2_ppm,rcp_ch4_ppb,rcp_n2o_ppb,co2_pg_atm,ch4_tg_atm,n2o_tg_atm,ch4_co2_decay_marginal,co2_ppm,ch4_ppb,n2o_ppb,co2_forcing,ch4_forcing,n2o_forcing,total_forcing_ghg,rcp_nonghg_forcing,historic_nonghg_forcings,total_forcing,t_os,t_eq,t_s
0,0.0,1765.0,0.01101,0.0,0.0,,,,,2.7493329089930436e-05,270.45111787930585,720.7673245760268,272.10547328772753,0.01101,0.0,0.0,0.0,270.45250771494926,720.7673245760268,272.10547328772753,2.7493329089930436e-05,0.0,0.0,2.7493329089930436e-05,0.0,,2.7493329089930436e-05,2.12370235670256e-06,2.199466327194435e-05,7.88628102212268e-06
1,1.0,1766.0,0.03060154632,1.9632618999999998,0.005191085,,,,,0.0005063749750875716,270.45111787930585,720.7673245760268,272.10547328772753,0.04051305641602221,1.9632618999999998,0.005191085,0.00028024360721344164,270.4562320019063,721.4473127652759,272.106128578823,0.00010116540630935403,0.00040296055851837326,2.249010259844364e-06,0.0005063749750875716,0.0,,0.0005063749750875716,3.673997967872937e-06,0.0004050999800700573,0.00012008753277750642
2,2.0,1767.0,0.050193096310000004,2.4364481,0.010116813,,,,,0.0010876542554335272,270.45111787930585,720.7673245760268,272.10547328772753,0.08673652689948833,4.212880928524372,0.015262561302539897,0.0006013629399981651,270.4620669725548,722.2264825590291,272.10739994092535,0.00021658798687215162,0.0008644538520392762,6.612416522099318e-06,0.0010876542554335272,0.0,,0.0010876542554335272,4.186046549502651e-05,0.0008701234043468217,0.00028205671776204716
3,3.0,1768.0,0.06978464263,2.911105,0.015042803,,,,,0.0017635750178692778,270.45111787930585,720.7673245760268,272.10547328772753,0.14873803723643508,6.723077301858929,0.030172067674910118,0.0009596780921830954,270.4698936672879,723.0959049659751,272.1092820266095,0.00037140530169916516,0.001379097865102517,1.307185106759534e-05,0.0017635750178692778,0.0,,0.0017635750178692778,0.00011472532348241402,0.0014108600142954222,0.0004906043838181864
4,4.0,1769.0,0.08937618894999999,3.3872782,0.019969063000000002,,,,,0.0025278063281242514,270.45111787930585,720.7673245760268,272.10547328772753,0.22594025497626385,9.470570107070198,0.049877620849137064,0.0013518658560903885,270.4796392071576,724.0475164945188,272.1117695361621,0.0005641724089424266,0.0019420248162094183,2.1609102972406368e-05,0.0025278063281242514,0.0,,0.0025278063281242514,0.00022133588124058975,0.0020222450624994013,0.0007435995438056451
5,5.0,1770.0,0.10896773894,3.8650146,0.024895601,,,,,0.003374894783504723,270.45111787930585,720.7673245760268,272.10547328772753,0.31793036663560714,12.43434080300994,0.07433761222100209,0.001774925963752868,270.4912514810928,725.0740372398568,272.1148572171654,0.0007938545106307448,0.002548834155991571,3.2206116882407266e-05,0.003374894783504723,0.0,,0.003374894783504723,0.0003611789623117072,0.0026999158268037784,0.001039412653014408
6,6.0,1771.0,0.13222928526,4.3443625,0.029822427000000002,,,,,0.0043091680620248535,270.45111787930585,720.7673245760268,272.10547328772753,0.4280434711026874,15.595419327174692,0.1035108065778899,0.002226150554978763,270.5051514917554,726.168896800734,272.1185398643361,0.001068773370174367,0.0031955496991895307,4.484499266095565e-05,0.0043091680620248535,0.0,,0.0043091680620248535,0.0005338926116968474,0.003447334449619883,0.0013787907446945278
7,7.0,1772.0,0.15182083157999998,4.8253718,0.034749548,,,,,0.00531596585183219,270.45111787930585,720.7673245760268,272.10547328772753,0.551855454550612,18.936690757188853,0.1373563358377473,0.002703096579463006,270.5207807658406,727.3261673154244,272.1228123187353,0.0013778772832905588,0.003878580585669411,5.950798287221947e-05,0.00531596585183219,0.0,,0.00531596585183219,0.0007398562297309709,0.004252772681465752,0.0017586020007340575
8,8.0,1773.0,0.17141238157,5.308093799999999,0.039676975,,,,,0.006391909559350141,270.45111787930585,720.7673245760268,272.10547328772753,0.6893206746056127,22.44272017088018,0.1758336998427233,0.0032035607966361132,270.5381335417318,728.540502800909,272.12766946786877,0.0017210463859327993,0.004594685680102468,7.617749331487456e-05,0.006391909559350141,0.0,,0.006391909559350141,0.0009784466013749143,0.005113527647480113,0.002177620104745422
9,9.0,1774.0,0.19100392789,5.7925816,0.044604715,,,,,0.00753366339698996,270.45111787930585,720.7673245760268,272.10547328772753,0.8402836692560248,26.099594573122772,0.21890275914587765,0.0037255572116895305,270.5571901948473,729.8070844032375,272.13310624477595,0.0020978860655151517,0.005340941251389262,9.483608008554633e-05,0.00753366339698996,0.0,,0.00753366339698996,0.0012491489711692464,0.006026930717591968,0.002634705677631836
