,date,year,co2_pg,ch4_tg,n2o_tg,hist_forcing_wm2,co2_forcing_rcp,ch4_forcing_rcp,n2o_forcing_rcp,total_forcing_rcp,rcp_co2_ppm,rcp_ch4_ppb,rcp_n2o_ppb,co2_pg_atm,ch4_tg_atm,n2o_tg_atm,ch4_co2_decay_marginal,co2_ppm,ch4_ppb,n2o_ppb,co2_forcing,ch4_forcing,n2o_forcing,total_forcing_ghg,rcp_nonghg_forcing,historic_nonghg_forcings,total_forcing,t_os,t_eq,t_s
0,0.0,1765.0,0.01101,0.0,0.0,,,,,2.7423966331436193e-05,271.1351649469709,718.2810323838828,268.9940827470263,0.01101,0.0,0.0,0.0,271.1365547826143,718.2810323838828,268.9940827470263,2.7423966331436193e-05,0.0,0.0,2.7423966331436193e-05,0.0,,2.7423966331436193e-05,2.1183444804992168e-06,6.8662479086262624e-06,3.49523647465606e-06
1,1.0,1766.0,0.03060154632,1.9632618999999998,0.005191085,,,,,0.0005072425703555503,271.1351649469709,718.2810323838828,268.9940827470263,0.04051305641602221,1.9632618999999998,0.005191085,0.00028024360721344164,271.14027906957136,718.9610205731319,268.9947380381218,0.00010091017845312892,0.000404069903877301,2.2624880251204125e-06,0.0005072425703555503,0.0,,0.0005072425703555503,3.215724063931091e-06,0.00012700034691472034,3.911326469065998e-05
2,2.0,1767.0,0.050193096310000004,2.4364481,0.010116813,,,,,0.001089526474960897,271.1351649469709,718.2810323838828,268.9940827470263,0.08673652689948833,4.212880928524372,0.015262561302539897,0.0006013629399981651,271.14611404021986,719.7401903668851,268.9960094002241,0.0002160415679450858,0.0008668328640005633,6.652043015247799e-06,0.001089526474960897,0.0,,0.001089526474960897,4.0911177030348885e-05,0.000272789092200633,0.00010815577242973129
3,3.0,1768.0,0.06978464263,2.911105,0.015042803,,,,,0.0017665102458878877,271.1351649469709,718.2810323838828,268.9940827470263,0.14873803723643508,6.723077301858929,0.030172067674910118,0.0009596780921830954,271.153940734953,720.6096127738311,268.99789148590827,0.00037046831548588724,0.0013828917433979608,1.315018700403958e-05,0.0017665102458878877,0.0,,0.0017665102458878877,0.00010549152950782234,0.0004422882209963449,0.0002031625700394939
4,4.0,1769.0,0.08937618894999999,3.3872782,0.019969063000000002,,,,,0.0025318527929092207,271.1351649469709,718.2810323838828,268.9940827470263,0.22594025497626385,9.470570107070198,0.049877620849137064,0.0013518658560903885,271.1636862748227,721.5612243023749,269.0003789954609,0.0005627491328955542,0.0019473650603364233,2.17385996772429e-05,0.0025318527929092207,0.0,,0.0025318527929092207,0.0001924243262125857,0.000633910089232234,0.00032045519748828374
5,5.0,1770.0,0.10896773894,3.8650146,0.024895601,,,,,0.0033800908223544667,271.1351649469709,718.2810323838828,268.9940827470263,0.31793036663560714,12.43434080300994,0.07433761222100209,0.001774925963752868,271.17529854875784,722.5877450477128,269.0034666764642,0.0007918518428277855,0.0025558398623819,3.2399117144781274e-05,0.0033800908223544667,0.0,,0.0033800908223544667,0.0002992970915993686,0.000846286830266202,0.0004579241158127503
6,6.0,1771.0,0.13222928526,4.3443625,0.029822427000000002,,,,,0.0043155197053246445,271.1351649469709,718.2810323838828,268.9940827470263,0.4280434711026874,15.595419327174692,0.1035108065778899,0.002226150554978763,271.18919855942045,723.68260460859,269.0071493236349,0.0010660772298426045,0.0032043287438947576,4.511373158728238e-05,0.0043155197053246445,0.0,,0.0043155197053246445,0.0004246123913368474,0.001080493893305074,0.0006148180269076332
7,7.0,1772.0,0.15182083157999998,4.8253718,0.034749548,,,,,0.005323496772837306,271.1351649469709,718.2810323838828,268.9940827470263,0.551855454550612,18.936690757188853,0.1373563358377473,0.002703096579463006,271.20482783350565,724.8398751232804,269.0114217780341,0.0013744014823609439,0.0038892307017505713,5.986458872579092e-05,0.005323496772837306,0.0,,0.005323496772837306,0.0005680018801520197,0.001332865134871924,0.000789812224020792
8,8.0,1773.0,0.17141238157,5.308093799999999,0.039676975,,,,,0.006400634480073618,271.1351649469709,718.2810323838828,268.9940827470263,0.6893206746056127,22.44272017088018,0.1758336998427233,0.0032035607966361132,271.22218060939684,726.0542106087651,269.01627892716755,0.0017167050535497076,0.0046072954381599345,7.663398836397494e-05,0.006400634480073618,0.0,,0.006400634480073618,0.0007281766607503762,0.001602552401849636,0.0009817456256691615
9,9.0,1774.0,0.19100392789,5.7925816,0.044604715,,,,,0.0075435896754076125,271.1351649469709,718.2810323838828,268.9940827470263,0.8402836692560248,26.099594573122772,0.21890275914587765,0.0037255572116895305,271.24123726251236,727.3207922110935,269.0217157040747,0.002092594342489159,0.005355590951485428,9.54043814330252e-05,0.0075435896754076125,0.0,,0.0075435896754076125,0.0009042405160658658,0.0018887186560219795,0.0011897391766531387
