,date,year,co2_pg,ch4_tg,n2o_tg,hist_forcing_wm2,co2_forcing_rcp,ch4_forcing_rcp,n2o_forcing_rcp,total_forcing_rcp,rcp_co2_ppm,rcp_ch4_ppb,rcp_n2o_ppb,co2_pg_atm,ch4_tg_atm,n2o_tg_atm,ch4_co2_decay_marginal,co2_ppm,ch4_ppb,n2o_ppb,co2_forcing,ch4_forcing,n2o_forcing,total_forcing_ghg,rcp_nonghg_forcing,historic_nonghg_forcings,total_forcing,t_os,t_eq,t_s
0,0.0,1765.0,0.01101,0.0,0.0,,,,,2.5308861222218935e-05,293.7944556007325,699.2603127397239,266.26965950814645,0.01101,0.0,0.0,0.0,293.7958454363759,699.2603127397239,266.26965950814645,2.5308861222218935e-05,0.0,0.0,2.5308861222218935e-05,0.0,,2.5308861222218935e-05,1.954964713340954e-06,9.953991504190802e-06,4.274682482687411e-06
1,1.0,1766.0,0.03060154632,1.9632618999999998,0.005191085,,,,,0.0005054820516166772,293.7944556007325,699.2603127397239,266.26965950814645,0.04051305641602221,1.9632618999999998,0.005191085,0.00028024360721344164,293.7995697233329,699.940300928973,266.27031479924193,9.312741360200658e-05,0.0004100781085428243,2.2765294718463113e-06,0.0005054820516166772,0.0,,0.0005054820516166772,3.1868894838134498e-06,0.00019880641816061146,5.9916552800084876e-05
2,2.0,1767.0,0.050193096310000004,2.4364481,0.010116813,,,,,0.0010857879619581103,293.7944556007325,699.2603127397239,266.26965950814645,0.08673652689948833,4.212880928524372,0.015262561302539897,0.0006013629399981651,293.8054046939814,700.7194707227262,266.27158616134426,0.0001993793833076965,0.0008797152518263561,6.693326824057655e-06,0.0010857879619581103,0.0,,0.0010857879619581103,4.111263424173307e-05,0.0004270411084002183,0.0001530318917476938
3,3.0,1768.0,0.06978464263,2.911105,0.015042803,,,,,0.001758559694458727,293.7944556007325,699.2603127397239,266.26965950814645,0.14873803723643508,6.723077301858929,0.030172067674910118,0.0009596780921830954,293.81323138871454,701.5888931296722,266.2734682470284,0.0003418963637212044,0.0014034315314822995,1.3231799255223331e-05,0.001758559694458727,0.0,,0.001758559694458727,0.00010991239912226306,0.0006916426663593612,0.0002786141766210215
4,4.0,1769.0,0.08937618894999999,3.3872782,0.019969063000000002,,,,,0.002517492390094166,293.7944556007325,699.2603127397239,266.26965950814645,0.22594025497626385,9.470570107070198,0.049877620849137064,0.0013518658560903885,293.82297692858424,702.5405046582159,266.275955756581,0.0005193484593202223,0.0019762704182500718,2.1873512523871707e-05,0.002517492390094166,0.0,,0.002517492390094166,0.00020642649693051196,0.0009901313869018595,0.0004337009150222027
5,5.0,1770.0,0.10896773894,3.8650146,0.024895601,,,,,0.003357134539003349,293.7944556007325,699.2603127397239,266.26965950814645,0.31793036663560714,12.43434080300994,0.07433761222100209,0.001774925963752868,293.8345892025194,703.5670254035539,266.27904343758433,0.0007307833804088688,0.002593750968884018,3.260018971046219e-05,0.003357134539003349,0.0,,0.003357134539003349,0.0003287199794805752,0.0013203631876699286,0.0006162965098554877
6,6.0,1771.0,0.13222928526,4.3443625,0.029822427000000002,,,,,0.004281080100833704,293.7944556007325,699.2603127397239,266.26965950814645,0.4280434711026874,15.595419327174692,0.1035108065778899,0.002226150554978763,293.848489213182,704.6618849644311,266.28272608475504,0.0009838621563345697,0.003251824233631926,4.539371086720867e-05,0.004281080100833704,0.0,,0.004281080100833704,0.00047544518279816973,0.0016837515753197077,0.0008258540366294159
7,7.0,1772.0,0.15182083157999998,4.8253718,0.034749548,,,,,0.005275481151454632,293.7944556007325,699.2603127397239,266.26965950814645,0.551855454550612,18.936690757188853,0.1373563358377473,0.002703096579463006,293.8641184872672,705.8191554791215,266.28699853915424,0.001268411493135921,0.00394683354784478,6.0236110473930186e-05,0.005275481151454632,0.0,,0.005275481151454632,0.0006462014375753888,0.002074850152325193,0.001060509564852832
8,8.0,1773.0,0.17141238157,5.308093799999999,0.039676975,,,,,0.006336909372365766,293.7944556007325,699.2603127397239,266.26965950814645,0.6893206746056127,22.44272017088018,0.1758336998427233,0.0032035607966361132,293.8814712631584,707.0334909646061,266.2918556882877,0.00158432148093996,0.004675478313441628,7.710957798417739e-05,0.006336909372365766,0.0,,0.006336909372365766,0.0008397723154888012,0.0024923105588006236,0.0013190084060492298
9,9.0,1774.0,0.19100392789,5.7925816,0.044604715,,,,,0.0074620068946312625,293.7944556007325,699.2603127397239,266.26965950814645,0.8402836692560248,26.099594573122772,0.21890275914587765,0.0037255572116895305,293.9005279162739,708.3000725669345,266.29729246519486,0.0019312293289044731,0.005434781110872714,9.599645485407482e-05,0.0074620068946312625,0.0,,0.0074620068946312625,0.0010552130238779631,0.0029348121427195777,0.0016002967683420315
10,10.0,1775.0,0.21059547420999997,6.278889599999999,0.04953278,,,,,0.008647613702707136,293.7944556007325,699.2603127397239,266.26965950814645,1.0045476286929285,29.894779365329754,0.26652373686088743,0.004267296587475145,293.9212636025367,709.6145588485247,266.3033038486828,0.002308676790541813,0.006222057676621351,0.00011687923554397239,0.008647613702707136,0.0,,0.008647613702707136,0.0012917135040855247,0.0034011120679227442,0.0019034390875983186
11,11.0,1776.0,0.23018702053,6.7670743,0.05446118,,,,,0.00989080765603951,293.7944556007325,699.2603127397239,266.26965950814645,1.1819035978483612,33.81698927367965,0.31865721349559906,0.004827168020300423,293.94365194472607,710.973041083337,266.3098848626739,0.0027161773152472274,0.007034889775355557,0.00013974056543672564,0.00989080765603951,0.0,,0.00989080765603951,0.0015485411616856445,0.0038900610546384294,0.002227581930641952
12,12.0,1777.0,0.24977857051999997,7.2571937,0.059389923,,,,,0.01118890807074896,293.7944556007325,699.2603127397239,266.26965950814645,1.372142803567388,37.856070960146035,0.37526412183070157,0.0054037221833721436,293.9676665885847,712.3720025984611,266.3170305755593,0.003153244405690739,0.007871100426285407,0.00016456323877281297,0.01118890807074896,0.0,,0.01118890807074896,0.0018250162485076628,0.004400604788161322,0.002571936925007224
13,13.0,1778.0,0.26937011684,7.7493076,0.064319022,,,,,0.012539464923879045,293.7944556007325,699.2603127397239,266.26965950814645,1.575061709504503,42.00289710456461,0.4363057488431278,0.005995656207660427,293.99328184091837,713.8082820887695,266.3247361004415,0.003619403256675595,0.008728731467532058,0.0001913301996713923,0.012539464923879045,0.0,,0.012539464923879045,0.0021205008657339706,0.004931779672876458,0.002935771719805292
14,14.0,1779.0,0.28896166315999994,8.2434776,0.069248487,,,,,0.013940243017725956,293.7944556007325,699.2603127397239,266.26965950814645,1.7904639801642015,46.24927056612432,0.5017437296126567,0.006601800001538833,294.02047291752467,715.2790404226431,266.3329965943658,0.0041141952875431076,0.0096060231905523,0.00022002453963054945,0.013940243017725956,0.0,,0.013940243017725956,0.002434393740548996,0.005482706604079816,0.003318404470972934
